timestamp,event_type,source,target,punk_id,punk_type
1498226579,Assign,0x0000000000000000000000000000000000000000,0xc352b534e8b987e036a93539fd6897f53488e56a,117,Zombie
1498229789,Assign,0x0000000000000000000000000000000000000000,0xc352b534e8b987e036a93539fd6897f53488e56a,987,Zombie
1498229934,Assign,0x0000000000000000000000000000000000000000,0x365e35652879023f12b5cf4c44eb9c1cf2f6f549,1119,Zombie
1498230084,Assign,0x0000000000000000000000000000000000000000,0x0ed6fed4df8480c1d1b3b78537cfb8f9c22a81ef,1190,Zombie
1498230170,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,1374,Zombie
1498230308,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,1478,Zombie
1498230350,Assign,0x0000000000000000000000000000000000000000,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,1526,Zombie
1498230678,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,1658,Zombie
1498230728,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,1748,Zombie
1498231075,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,1886,Zombie
1498231311,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,1935,Zombie
1498231486,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,2066,Zombie
1498231506,Assign,0x0000000000000000000000000000000000000000,0x01486c3891761e93e5107890286abdc1834fc6d7,2132,Zombie
1498231682,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,2249,Zombie
1498231956,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,2338,Zombie
1498231956,Assign,0x0000000000000000000000000000000000000000,0xc5d739a29e3f97b59ddb1d8f46aaa2e46496d462,2329,Zombie
1498231956,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,2306,Zombie
1498232169,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,2424,Zombie
1498232184,Assign,0x0000000000000000000000000000000000000000,0x0ed6fed4df8480c1d1b3b78537cfb8f9c22a81ef,2484,Zombie
1498232232,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,2566,Zombie
1498232232,Assign,0x0000000000000000000000000000000000000000,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,2560,Zombie
1498232718,Assign,0x0000000000000000000000000000000000000000,0x0ed6fed4df8480c1d1b3b78537cfb8f9c22a81ef,2681,Zombie
1498232757,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,2708,Zombie
1498232917,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,2938,Zombie
1498232937,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,2967,Zombie
1498233143,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,3211,Zombie
1498233525,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,3328,Zombie
1498233533,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,3393,Zombie
1498233572,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,3489,Zombie
1498233572,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,3493,Zombie
1498233998,Assign,0x0000000000000000000000000000000000000000,0x000001f568875f378bf6d170b790967fe429c81a,3636,Zombie
1498233998,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,3609,Zombie
1498234582,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,3831,Zombie
1498234888,Assign,0x0000000000000000000000000000000000000000,0x000001f568875f378bf6d170b790967fe429c81a,4472,Zombie
1498234888,Assign,0x0000000000000000000000000000000000000000,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,4513,Zombie
1498235005,Assign,0x0000000000000000000000000000000000000000,0x47d4f20ae83bcd350105f199f900e6e6104dab6a,4559,Zombie
1498235132,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,4747,Zombie
1498235271,Assign,0x0000000000000000000000000000000000000000,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,4830,Zombie
1498235271,Assign,0x0000000000000000000000000000000000000000,0x000003e1e88a1110e961f135df8cdea4b1ffa81a,4850,Zombie
1498235373,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,4874,Zombie
1498235589,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,5066,Zombie
1498235917,Assign,0x0000000000000000000000000000000000000000,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,5234,Zombie
1498235955,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,5253,Zombie
1498235955,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,5299,Zombie
1498236007,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,5312,Zombie
1498236007,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,5336,Zombie
1498236054,Assign,0x0000000000000000000000000000000000000000,0x0ed6fed4df8480c1d1b3b78537cfb8f9c22a81ef,5412,Zombie
1498236295,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,5489,Zombie
1498236401,Assign,0x0000000000000000000000000000000000000000,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,5573,Zombie
1498236859,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,5742,Zombie
1498236979,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,5761,Zombie
1498237322,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,5944,Zombie
1498238425,Assign,0x0000000000000000000000000000000000000000,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,6297,Zombie
1498238425,Assign,0x0000000000000000000000000000000000000000,0x9f41a4b4a09721fee705681963141035dc0023af,6275,Zombie
1498238504,Assign,0x0000000000000000000000000000000000000000,0x00bd9fd57c423a1b1c969823d409156d90974d77,6304,Zombie
1498238583,Assign,0x0000000000000000000000000000000000000000,0x5b098b00621eda6a96b7a476220661ad265f083f,6491,Zombie
1498238708,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,6515,Zombie
1498238769,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,6586,Zombie
1498238794,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,6649,Zombie
1498239015,Assign,0x0000000000000000000000000000000000000000,0x9788301db1cde6bb33205eec2e4f6d7c1ed54625,6704,Zombie
1498239354,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,6784,Zombie
1498240341,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,7014,Zombie
1498240367,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,7127,Zombie
1498240367,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,7121,Zombie
1498240638,Assign,0x0000000000000000000000000000000000000000,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,7252,Zombie
1498240868,Assign,0x0000000000000000000000000000000000000000,0x4c1147725bac8c98c0ee45ea09d650ae34f5165e,7337,Zombie
1498241529,Assign,0x0000000000000000000000000000000000000000,0xa9bfa94ab1497c08b7c02c9516d4eb1f07c90d40,7458,Zombie
1498242071,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,7660,Zombie
1498242458,Assign,0x0000000000000000000000000000000000000000,0xa9bfa94ab1497c08b7c02c9516d4eb1f07c90d40,7756,Zombie
1498242831,Assign,0x0000000000000000000000000000000000000000,0x3fba2d2da359ab8feae2bc451cc6a442e5d687e2,7914,Zombie
1498243034,Assign,0x0000000000000000000000000000000000000000,0x3fba2d2da359ab8feae2bc451cc6a442e5d687e2,8127,Zombie
1498243818,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,8307,Zombie
1498244025,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,8386,Zombie
1498244113,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,8531,Zombie
1498244113,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,8472,Zombie
1498244141,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,8553,Zombie
1498244624,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,8780,Zombie
1498245167,Assign,0x0000000000000000000000000000000000000000,0x8234be55f64ea91960b78357906cf5bebce81f3d,8857,Zombie
1498245202,Assign,0x0000000000000000000000000000000000000000,0xaac01287db710d7f8c7cfbaee833c8b8b3546c3e,8909,Zombie
1498245324,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,8957,Zombie
1498245700,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,9203,Zombie
1498245844,Assign,0x0000000000000000000000000000000000000000,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,9368,Zombie
1498246081,Assign,0x0000000000000000000000000000000000000000,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,9474,Zombie
1498246642,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,9838,Zombie
1498246642,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,9804,Zombie
1498246656,Assign,0x0000000000000000000000000000000000000000,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,9909,Zombie
1498246679,Assign,0x0000000000000000000000000000000000000000,0x7e23a0a9fd1105ca4b1dc9b7e0f0aab3b7071caa,9997,Zombie
1498246679,Assign,0x0000000000000000000000000000000000000000,0x723e66adff8760d522dd500e83ba56a3203aab33,9955,Zombie
1498281737,PunkTransfer,0x5b098b00621eda6a96b7a476220661ad265f083f,0xcbd482af76059e2a5e4a825c4cd5ced9f2dfe286,6491,Zombie
1498617014,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,5742,Zombie
1498654489,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc,1886,Zombie
1498661128,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc,1374,Zombie
1498667230,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0x5f7190b7943858b7bdd24f069241612091c6a986,4747,Zombie
1498774448,PunkBought,0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc,0x0f4023208058ecffcb22a7409df11f6d6013fe8a,1374,Zombie
1498787838,PunkTransfer,0xc352b534e8b987e036a93539fd6897f53488e56a,0xc2f87f88df0f2c602a9a7dc2e89cecdb9790d972,987,Zombie
1498854143,PunkBought,0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc,0x6611fe71c233e4e7510b2795c242c9a57790b376,1886,Zombie
1499032492,PunkBought,0xc5d739a29e3f97b59ddb1d8f46aaa2e46496d462,0x0f4023208058ecffcb22a7409df11f6d6013fe8a,2329,Zombie
1499197867,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,3831,Zombie
1499203599,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0xff84140cedeee480b804d211b48a2a6d68ba5941,1935,Zombie
1499203708,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,9203,Zombie
1499204673,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc,2249,Zombie
1499206992,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc,2338,Zombie
1499396887,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,2938,Zombie
1499454833,PunkTransfer,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,0xf5099e196469257c0d457e896a648d5f616af034,9203,Zombie
1499455049,PunkTransfer,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,0xf5099e196469257c0d457e896a648d5f616af034,3831,Zombie
1499456444,PunkBought,0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc,0x4dcaf34d9fbc21c222c46bd0fc78b02609b00897,2338,Zombie
1499938863,PunkBought,0x01486c3891761e93e5107890286abdc1834fc6d7,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,2132,Zombie
1500125453,PunkBought,0x00bd3a6660309fb9e0129b9b777a9ccb9c2869dc,0xd8e80673419acfbf15bf8eb0239cda90f232051f,2249,Zombie
1500222563,PunkTransfer,0xff84140cedeee480b804d211b48a2a6d68ba5941,0xd27e3f4f2c3576ecff31bbd113c71ca2e8f374e8,1935,Zombie
1500491889,PunkBought,0x0f4023208058ecffcb22a7409df11f6d6013fe8a,0x58164b2d74c45f06cde451fc307092d55ebe5730,2329,Zombie
1500863379,PunkTransfer,0xaac01287db710d7f8c7cfbaee833c8b8b3546c3e,0x0cea5bd314d5f476f8b1613af143a922844c4ca6,8909,Zombie
1501803853,PunkBought,0xa9bfa94ab1497c08b7c02c9516d4eb1f07c90d40,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,7756,Zombie
1501803853,PunkBought,0xa9bfa94ab1497c08b7c02c9516d4eb1f07c90d40,0xd8e80673419acfbf15bf8eb0239cda90f232051f,7458,Zombie
1501809763,PunkTransfer,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,0xf5099e196469257c0d457e896a648d5f616af034,7756,Zombie
1503935761,PunkBought,0xd8e80673419acfbf15bf8eb0239cda90f232051f,0x1aff1e0f1d5f76f92145a278d8c31af9ade783dd,7458,Zombie
1503935761,PunkBought,0xd8e80673419acfbf15bf8eb0239cda90f232051f,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,2249,Zombie
1504377013,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0x7760e0243ca9baa630412865df7b39afba42ff0f,8780,Zombie
1504377628,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0x7760e0243ca9baa630412865df7b39afba42ff0f,2708,Zombie
1507112214,PunkTransfer,0xd27e3f4f2c3576ecff31bbd113c71ca2e8f374e8,0x7e5280b7b81c35b2a8eeac329d8a51ade5c6f354,1935,Zombie
1513238421,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0x8ca89c56aefd379baa15e0ec91c7f5ae7f5b096f,2967,Zombie
1514846119,PunkBought,0x0f4023208058ecffcb22a7409df11f6d6013fe8a,0x03911fecabd6b4809c88e2e6eb856ec932b2ee3e,1374,Zombie
1518841862,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,3328,Zombie
1520494518,PunkTransfer,0x00bd9fd57c423a1b1c969823d409156d90974d77,0xca8fe4acb1cb8b5550a3c71ffe2399f6c7016686,6304,Zombie
1524233903,PunkBought,0x8321795bdace7428d4fadfa30c2ee8e727e491e5,0xdde8df9a7dc9f68bdac815f493d1d731de911b5a,2560,Zombie
1524412399,PunkBought,0x58164b2d74c45f06cde451fc307092d55ebe5730,0x8e662143178bb8c797620a3a61f34a71832475b0,2329,Zombie
1525291344,PunkBought,0x8234be55f64ea91960b78357906cf5bebce81f3d,0x9aa6eb65f042e197d1293f36c5bb887dfb9e585c,8857,Zombie
1534282834,PunkBought,0x5462dee16b3f4d240ebbe52c9c4214c912ccdda4,0x3d826e692d336578bd4e1a4b7ba57aca8668c79f,6649,Zombie
1538491721,PunkBought,0x9788301db1cde6bb33205eec2e4f6d7c1ed54625,0x976b598539eef4e35297866ffce465d2e94b7cc7,6704,Zombie
1538520446,PunkTransfer,0x976b598539eef4e35297866ffce465d2e94b7cc7,0x243d84f6ff73cce185d883b24bbadb74f950de31,6704,Zombie
1542748257,PunkBought,0x4dcaf34d9fbc21c222c46bd0fc78b02609b00897,0x2db1c4419063939349431eb52f52b18b8ddbf592,2338,Zombie
1545720373,PunkBought,0xf5099e196469257c0d457e896a648d5f616af034,0xe8723d26ad5f7ff4ea8902d235f0a8f8b8802f6d,7756,Zombie
1547144905,PunkBought,0xe8723d26ad5f7ff4ea8902d235f0a8f8b8802f6d,0x9e199d8a3a39c9892b1c3ae348a382662dcbaa12,7756,Zombie
1550675291,PunkTransfer,0x723e66adff8760d522dd500e83ba56a3203aab33,0x66c7a7348250f453a37cf86410a946f9668de386,1658,Zombie
1550675637,PunkTransfer,0x723e66adff8760d522dd500e83ba56a3203aab33,0x66c7a7348250f453a37cf86410a946f9668de386,1748,Zombie
1550675688,PunkTransfer,0x723e66adff8760d522dd500e83ba56a3203aab33,0x66c7a7348250f453a37cf86410a946f9668de386,4874,Zombie
1550675762,PunkTransfer,0x723e66adff8760d522dd500e83ba56a3203aab33,0x66c7a7348250f453a37cf86410a946f9668de386,5253,Zombie
1550677532,PunkTransfer,0x723e66adff8760d522dd500e83ba56a3203aab33,0x66c7a7348250f453a37cf86410a946f9668de386,5299,Zombie
1550677624,PunkTransfer,0x723e66adff8760d522dd500e83ba56a3203aab33,0x66c7a7348250f453a37cf86410a946f9668de386,5312,Zombie
1550677658,PunkTransfer,0x723e66adff8760d522dd500e83ba56a3203aab33,0x66c7a7348250f453a37cf86410a946f9668de386,5336,Zombie
1550677700,PunkTransfer,0x723e66adff8760d522dd500e83ba56a3203aab33,0x66c7a7348250f453a37cf86410a946f9668de386,5489,Zombie
1550677837,PunkTransfer,0x723e66adff8760d522dd500e83ba56a3203aab33,0x66c7a7348250f453a37cf86410a946f9668de386,5761,Zombie
1550677943,PunkTransfer,0x723e66adff8760d522dd500e83ba56a3203aab33,0x66c7a7348250f453a37cf86410a946f9668de386,6515,Zombie
1550677943,PunkTransfer,0x723e66adff8760d522dd500e83ba56a3203aab33,0x66c7a7348250f453a37cf86410a946f9668de386,7014,Zombie
1550678148,PunkTransfer,0x723e66adff8760d522dd500e83ba56a3203aab33,0x66c7a7348250f453a37cf86410a946f9668de386,7127,Zombie
1550678186,PunkTransfer,0x723e66adff8760d522dd500e83ba56a3203aab33,0x66c7a7348250f453a37cf86410a946f9668de386,7660,Zombie
